"","V1","V2"
"148",43.3945123571997,3798.24508320846
"149",-38.5160646513346,3973.04926192114
"150",201.027944083593,3958.06604660291
"151",-130.872009948987,3748.3010321477
"152",66.4406616206716,4032.98212319406
"153",-90.5487598599307,4037.97652830014
"154",160.506206353398,3953.07164149683
"155",-14.5108426169592,3768.278652572
"156",6.02962055023627,4047.96533851229
"157",-2.02944520860952,3963.06045170899
"158",59.2808946585949,3898.13318532999
"159",-63.2644844738062,3913.11640064822
"160",95.651257984889,3938.0884261786
"161",35.0914758517848,3808.23389342061
"162",-60.5870022121069,3693.36257598085
"163",-6.17936240351562,3828.21151384492
"164",26.515592904329,3918.1108057543
"165",177.056583929476,3938.0884261786
"166",-188.740226485785,3763.28424746592
"167",84.1323698274241,3863.17234958746
"168",-99.0500568049564,3998.02128745152
